,Unnamed: 0,Text,Source,cleaned_text,Topics,Labels
146,146,"just saw a hershey 's commercial on tv , ca n't find it on jewtube shows a White woman happily sharing candy with some mop headed groid male on an escalator guess I wo n't be buying that stuff ever again",StormFront,just saw a hershey  s commercial on tv   ca n t find it on jewtube shows a white woman happily sharing candy with some mop headed groid male on an escalator guess i wo n t be buying that stuff ever again,0,Radicalization
147,147,If they were jew pieces of garbage who the hell cares what happened to them .,StormFront,if they were jew pieces of garbage who the hell cares what happened to them  ,0,Radicalization
148,148,Sad it happens more and more they want to take ours but what do they think i want to date one of those negro women,StormFront,sad it happens more and more they want to take ours but what do they think i want to date one of those negro women,0,Radicalization
149,149,"somebody``hcf''calledputin``ahero''!lololol!This``hero''finallytransformedformersovietjewnion in ``russian''judea!In this misery-torn country-are there-70 officially billionaries , tens f thousands millionaries , and tens of millions of poor and miserable who look for their pittance at the garbage places !",StormFront,somebody  hcf  calledputin  ahero   lololol this  hero  finallytransformedformersovietjewnion in   russian  judea in this misery torn country are there    officially billionaries   tens f thousands millionaries   and tens of millions of poor and miserable who look for their pittance at the garbage places  ,1,Recruitment
150,150,"they played this on fox news today.said she went ape schmidt , no pun intended , because they had no baffrooms.fox news sucks but at least people get a couple seconds of real news ......... secondly , ive never heard of a sheboon before.a new specie , from the chimpout family ?",StormFront,they played this on fox news today said she went ape schmidt   no pun intended   because they had no baffrooms fox news sucks but at least people get a couple seconds of real news           secondly   ive never heard of a sheboon before a new specie   from the chimpout family  ,0,Radicalization
151,151,I think there is more threat from Russians than from Jews .,StormFront,i think there is more threat from russians than from jews  ,0,Radicalization
152,152,There are really few Jews and millions of those bastards on the body of our country .,StormFront,there are really few jews and millions of those bastards on the body of our country  ,0,Radicalization
153,153,i hope our patriots will throu eggs at them and will say some thing like get out to the jungle or i think our coach will make them to go to the trainnig at minus - 30C or - 50F that they uuuu will never be able to play agane and will fly to africa after first tranning 2508,StormFront,i hope our patriots will throu eggs at them and will say some thing like get out to the jungle or i think our coach will make them to go to the trainnig at minus     c or     f that they uuuu will never be able to play agane and will fly to africa after first tranning     ,1,Recruitment
154,154,"I could never picture the site of one of the women of the Holy Rus shacking up with some Islamic mud from that fithy , impoverished , and godforsaken mountainous * * * * hole !",StormFront,i could never picture the site of one of the women of the holy rus shacking up with some islamic mud from that fithy   impoverished   and godforsaken mountainous         hole  ,1,Recruitment
155,155,Why on earth are the swedish parents letting their Kids grow up in an ethnic school !,StormFront,why on earth are the swedish parents letting their kids grow up in an ethnic school  ,0,Radicalization
156,156,So you would refuse even other Nordic whites fleeing the brown chaos in the south ?,StormFront,so you would refuse even other nordic whites fleeing the brown chaos in the south  ,0,Radicalization
157,157,It does n't matter how you dress up a mud .,StormFront,it does n t matter how you dress up a mud  ,1,Recruitment
158,158,A mud is a mud is a mud that 's all there is to it .,StormFront,a mud is a mud is a mud that  s all there is to it  ,1,Recruitment
